paso,episodio,puntaje,pasos_episodio,perdida_media,pasos_por_segundo
2345685,2523,1035.0,5581,1.55215,117.4
2346778,2524,805.0,4387,1.55618,117.4
2348319,2525,1345.0,6201,1.54119,117.4
2349030,2526,520.0,2870,1.54838,117.4
2350172,2527,1035.0,4603,1.54205,117.4
2351427,2528,1080.0,5035,1.51017,117.4
2352476,2529,550.0,4204,1.52209,117.4
2353505,2530,570.0,4131,1.51197,117.4
2354917,2531,1150.0,5659,1.51437,117.4
2355723,2532,490.0,3249,1.51928,117.4
2357232,2533,1110.0,6061,1.50647,117.4
2358871,2534,1375.0,6591,1.53176,117.4
2359311,2535,215.0,1795,1.52246,117.4
2361069,2536,1130.0,7057,1.54479,117.4
2362015,2537,745.0,3806,1.55036,117.4
2362964,2538,725.0,3830,1.55526,117.4
2364246,2539,720.0,5163,1.55685,117.4
2366042,2540,1145.0,7190,1.55744,117.4
2367430,2541,1030.0,5577,1.53484,117.5
2368450,2542,550.0,4104,1.51528,117.5
2370452,2543,1385.0,8043,1.5165,117.5
2372127,2544,1485.0,6741,1.53515,117.5
2372911,2545,500.0,3163,1.54104,117.5
2374510,2546,1230.0,6427,1.56419,117.5
2375402,2547,600.0,3587,1.5614,117.5
2376515,2548,605.0,4483,1.56121,117.5
2378043,2549,1175.0,6123,1.55331,117.5
2378949,2550,600.0,3645,1.54432,117.5
2380054,2551,600.0,4437,1.54161,117.5
2381786,2552,1550.0,6945,1.56547,117.5
2383798,2553,1705.0,8087,1.57684,117.5
2385625,2554,1435.0,7345,1.55367,117.5
2388588,2555,1935.0,11879,1.53653,117.5
2390025,2556,1030.0,5779,1.55244,117.5
2391605,2557,1230.0,6339,1.52479,117.5
2392626,2558,810.0,4103,1.51783,117.5
2394212,2559,1175.0,6382,1.52439,117.5
2395457,2560,860.0,5001,1.53721,117.5
2397240,2561,1185.0,7165,1.53075,117.5
2397995,2562,780.0,3038,1.5132,117.5
2399750,2563,1315.0,7039,1.51754,117.5
2400639,2564,610.0,3565,1.5373,117.5
2402434,2565,1170.0,7215,1.54695,117.5
2403436,2566,865.0,4045,1.53432,117.5
2404676,2567,890.0,4999,1.53898,117.5
2406301,2568,1145.0,6539,1.55569,117.5
2407851,2569,980.0,6235,1.54437,117.5
2408630,2570,455.0,3141,1.54051,117.5
2410319,2571,1085.0,6785,1.54828,117.5
2411974,2572,1175.0,6650,1.53666,117.5
2412893,2573,545.0,3685,1.55149,117.5
2414354,2574,990.0,5873,1.52921,117.5
2415171,2575,575.0,3294,1.53958,117.5
2416194,2576,585.0,4107,1.5302,117.5
2417613,2577,1070.0,5699,1.53941,117.5
2418509,2578,605.0,3597,1.56353,117.5
2419245,2579,670.0,2959,1.56806,117.5
2420785,2580,1200.0,6189,1.56536,117.5
2421429,2581,465.0,2613,1.53999,117.5
2423066,2582,1210.0,6587,1.50991,117.5
2424437,2583,995.0,5518,1.52155,117.5
2425939,2584,955.0,6023,1.5368,117.5
2426878,2585,575.0,3785,1.53031,117.5
2428409,2586,1380.0,6138,1.50694,117.5
2429566,2587,660.0,4639,1.53267,117.5
2431591,2588,1235.0,8117,1.55516,117.5
2433684,2589,1570.0,8407,1.55066,117.5
2434629,2590,770.0,3805,1.55495,117.5
2435588,2591,570.0,3861,1.55003,117.5
2437271,2592,1405.0,6763,1.53389,117.5
2438108,2593,610.0,3361,1.52653,117.5
2439210,2594,755.0,4439,1.53843,117.5
2440876,2595,1200.0,6688,1.55526,117.5
2442414,2596,1080.0,6173,1.57329,117.5
2443744,2597,780.0,5347,1.57843,117.5
2444712,2598,580.0,3895,1.60351,117.5
2445814,2599,605.0,4417,1.5936,117.5
2447075,2600,1055.0,5077,1.5765,117.5
2448605,2601,1080.0,6149,1.53436,117.5
2450365,2602,1325.0,7079,1.54753,117.5
2451878,2603,950.0,6081,1.57306,117.5
2453158,2604,1025.0,5147,1.56911,117.5
2454783,2605,895.0,6511,1.56102,117.5
2455683,2606,545.0,3621,1.56313,117.5
2456129,2607,235.0,1811,1.55286,117.5
2456886,2608,485.0,3067,1.55909,117.5
2458426,2609,1195.0,6189,1.54059,117.5
2460148,2610,1100.0,6907,1.52276,117.5
2461713,2611,1095.0,6293,1.52761,117.5
2462599,2612,600.0,3553,1.53656,117.5
2463926,2613,1025.0,5335,1.54124,117.5
2465290,2614,1185.0,5495,1.53917,117.5
2466189,2615,600.0,3631,1.55468,117.5
2467585,2616,970.0,5623,1.54235,117.5
2469280,2617,1430.0,6797,1.57199,117.5
2470731,2618,1185.0,5826,1.5706,117.5
2472262,2619,1240.0,6149,1.55817,117.5
2474068,2620,1205.0,7248,1.53823,117.5
2475993,2621,1540.0,7729,1.54811,117.5
2477024,2622,570.0,4149,1.5691,117.5
2477856,2623,510.0,3341,1.54494,117.5
2479598,2624,1430.0,6997,1.53776,117.5
2481423,2625,1155.0,7331,1.53176,117.5
2482903,2626,1180.0,5943,1.52451,117.5
2483772,2627,615.0,3499,1.54384,117.5
2484585,2628,545.0,3271,1.55708,117.5
2485381,2629,480.0,3223,1.55312,117.5
2486243,2630,570.0,3472,1.55163,117.5
2487260,2631,600.0,4093,1.54016,117.5
2488516,2632,905.0,5039,1.53857,117.5
2490426,2633,1405.0,7655,1.5093,117.5
2491886,2634,1175.0,5870,1.51558,117.5
2493557,2635,1630.0,6715,1.51241,117.5
2495420,2636,1235.0,7469,1.49026,117.5
2497202,2637,1430.0,7165,1.50142,117.6
2498159,2638,975.0,3841,1.52013,117.6
2499760,2639,1175.0,6431,1.51602,117.6
2501625,2640,1630.0,7493,1.49787,117.5
2503378,2641,1200.0,7032,1.48683,117.5
2504022,2642,460.0,2599,1.49877,117.5
2505482,2643,1035.0,5864,1.49865,117.5
2507241,2644,1245.0,7039,1.48964,117.5
2508062,2645,495.0,3309,1.48793,117.5
2509453,2646,1095.0,5591,1.48376,117.5
2510169,2647,575.0,2873,1.48919,117.5
2511603,2648,1100.0,5777,1.49945,117.5
2513313,2649,1175.0,6873,1.51507,117.5
2515873,2650,1730.0,10251,1.53522,117.5
2517926,2651,1570.0,8251,1.52481,117.5
2519563,2652,1130.0,6569,1.51261,117.5
2521039,2653,1170.0,5934,1.51639,117.5
2522755,2654,1235.0,6899,1.49559,117.5
2523679,2655,605.0,3721,1.49059,117.5
2525191,2656,1145.0,6075,1.49481,117.5
2526566,2657,945.0,5525,1.5004,117.5
2528022,2658,940.0,5845,1.47425,117.6
2529424,2659,1070.0,5644,1.48514,117.6
2530644,2660,890.0,4919,1.50353,117.6
2532263,2661,1175.0,6487,1.5124,117.6
2533275,2662,750.0,4085,1.4862,117.6
2534855,2663,1305.0,6331,1.48086,117.6
2536521,2664,1210.0,6700,1.48297,117.6
2538287,2665,1210.0,7093,1.48533,117.6
2540387,2666,1340.0,8415,1.50073,117.6
2542075,2667,1230.0,6759,1.47305,117.6
2543304,2668,980.0,4933,1.47858,117.6
2544763,2669,925.0,5853,1.47568,117.6
2546519,2670,1360.0,7041,1.49026,117.6
2547617,2671,600.0,4423,1.48803,117.6
2549540,2672,1435.0,7721,1.45177,117.6
2551150,2673,1200.0,6464,1.45946,117.6
2553304,2674,1490.0,8635,1.47208,117.6
2554975,2675,1330.0,6721,1.47739,117.6
2556577,2676,1345.0,6423,1.50475,117.6
2558349,2677,1330.0,7103,1.50674,117.6
2559552,2678,845.0,4845,1.49356,117.6
2560437,2679,575.0,3564,1.48154,117.6
2561387,2680,575.0,3823,1.4841,117.6
2562181,2681,575.0,3201,1.46731,117.6
2563751,2682,1200.0,6296,1.47103,117.6
2565018,2683,860.0,5091,1.4599,117.6
2566121,2684,600.0,4421,1.47841,117.6
2567692,2685,1600.0,6299,1.46085,117.6
2569273,2686,1230.0,6353,1.47875,117.6
2570928,2687,1575.0,6630,1.52208,117.6
2572235,2688,870.0,5269,1.50446,117.6
2573717,2689,1355.0,5955,1.49117,117.6
2575616,2690,1430.0,7625,1.48013,117.6
2577349,2691,1280.0,6953,1.46294,117.6
2578347,2692,600.0,4029,1.46378,117.6
2580237,2693,1180.0,7583,1.47239,117.6
2582036,2694,1405.0,7212,1.49199,117.6
2583219,2695,1145.0,4759,1.46403,117.6
2584036,2696,480.0,3281,1.47252,117.6
2586506,2697,1850.0,9909,1.49929,117.6
2587443,2698,725.0,3773,1.49479,117.6
2589137,2699,1235.0,6809,1.45739,117.6
2591414,2700,1445.0,9149,1.43864,117.6
2593083,2701,1235.0,6707,1.46671,117.6
2594702,2702,1230.0,6509,1.48403,117.6
2595757,2703,775.0,4253,1.4887,117.6
2596907,2704,780.0,4619,1.47263,117.6
2598915,2705,1345.0,8065,1.46107,117.6
2600432,2706,1400.0,6088,1.46138,117.6
2601704,2707,945.0,5101,1.4752,117.6
2603034,2708,955.0,5349,1.46514,117.6
2604582,2709,1205.0,6205,1.46188,117.6
2606171,2710,1170.0,6391,1.43236,117.6
2608246,2711,1660.0,8329,1.44318,117.6
2609204,2712,610.0,3843,1.45398,117.6
2610700,2713,1600.0,6005,1.4651,117.6
2612481,2714,1185.0,7139,1.45623,117.6
2614132,2715,1205.0,6629,1.48009,117.7
2615757,2716,1150.0,6539,1.50105,117.7
2617671,2717,1305.0,7687,1.47925,117.7
2619251,2718,1170.0,6349,1.4772,117.7
2620206,2719,555.0,3831,1.48023,117.7
2621221,2720,605.0,4093,1.49003,117.7
2622745,2721,1200.0,6115,1.48665,117.7
2623878,2722,600.0,4545,1.48223,117.7
2624893,2723,575.0,4078,1.48165,117.7
2626369,2724,1200.0,5917,1.45713,117.7
2627156,2725,555.0,3179,1.46085,117.7
2628520,2726,960.0,5471,1.47566,117.7
2630061,2727,1150.0,6178,1.46231,117.7
2631746,2728,1150.0,6775,1.4601,117.7
2633169,2729,1140.0,5706,1.44781,117.7
2634752,2730,1185.0,6365,1.44783,117.7
2636957,2731,1590.0,8857,1.46487,117.7
2638341,2732,1060.0,5557,1.45899,117.7
2640498,2733,1570.0,8657,1.44017,117.7
2641924,2734,1075.0,5729,1.45543,117.7
2643740,2735,1235.0,7287,1.47619,117.7
2645616,2736,1570.0,7545,1.49038,117.7
2647123,2737,1195.0,6063,1.46066,117.7
2648421,2738,1090.0,5213,1.44865,117.7
2650584,2739,1615.0,8674,1.47475,117.8
2651562,2740,570.0,3925,1.48861,117.8
2652973,2741,1140.0,5665,1.48871,117.8
2654381,2742,1015.0,5671,1.47389,117.8
2655439,2743,605.0,4263,1.47056,117.8
2656923,2744,1120.0,5961,1.50139,117.8
2658626,2745,1150.0,6847,1.5114,117.8
2660324,2746,1170.0,6815,1.49299,117.8
2660710,2747,215.0,1577,1.4817,117.8
2662061,2748,1020.0,5429,1.47667,117.8
2663375,2749,1185.0,5291,1.47106,117.8
2664501,2750,545.0,4519,1.46141,117.8
2666123,2751,1230.0,6523,1.48023,117.8
2667596,2752,1130.0,5907,1.48004,117.8
2669085,2753,1030.0,5969,1.4883,117.8
2670664,2754,1170.0,6351,1.47223,117.8
2672230,2755,1155.0,6299,1.48509,117.8
2673816,2756,1080.0,6361,1.50398,117.8
2675433,2757,1635.0,6491,1.49201,117.8
2676912,2758,1115.0,5947,1.50399,117.8
2678259,2759,1035.0,5409,1.49149,117.8
2680034,2760,1175.0,7137,1.50164,117.8
2681532,2761,1150.0,6013,1.51444,117.8
2682923,2762,1120.0,5599,1.51179,117.8
2684356,2763,1025.0,5747,1.51353,117.8
2686143,2764,1230.0,7165,1.46282,117.8
2687749,2765,1425.0,6439,1.4548,117.8
2689090,2766,1415.0,5381,1.445,117.9
2690577,2767,1110.0,5987,1.43998,117.9
2692120,2768,1100.0,6183,1.47234,117.9
2692939,2769,600.0,3289,1.48032,117.9
2694449,2770,895.0,6075,1.47721,117.9
2696101,2771,1230.0,6625,1.45926,117.9
2697508,2772,1150.0,5654,1.45964,117.9
2699306,2773,1205.0,7229,1.47652,117.9
2700509,2774,935.0,4825,1.49385,117.8
2701978,2775,995.0,5911,1.46275,117.8
2703737,2776,1240.0,7059,1.45739,117.9
2705487,2777,1230.0,7037,1.46546,117.9
2707288,2778,1205.0,7223,1.47189,117.9
2709086,2779,1405.0,7211,1.45816,117.9
2709990,2780,545.0,3641,1.47112,117.9
2711439,2781,995.0,5813,1.4734,117.9
2713097,2782,1070.0,6670,1.49023,117.9
2713990,2783,615.0,3589,1.47076,117.9
2715656,2784,825.0,6683,1.46857,117.9
2717467,2785,1105.0,7275,1.47262,117.9
2719229,2786,1430.0,7065,1.46725,117.9
2720042,2787,605.0,3287,1.47429,117.9
2721846,2788,1410.0,7249,1.47693,117.9
2723285,2789,1170.0,5786,1.4774,117.9
2724575,2790,925.0,5193,1.4781,117.9
2726307,2791,1015.0,6947,1.46688,117.9
2728063,2792,1230.0,7045,1.47392,117.9
2729581,2793,1200.0,6108,1.48812,118.0
2731441,2794,1605.0,7475,1.46757,118.0
2732857,2795,1055.0,5698,1.4641,118.0
2734556,2796,1130.0,6821,1.44709,118.0
2736420,2797,1230.0,7489,1.45895,118.0
2738027,2798,1200.0,6457,1.43531,118.0
2739680,2799,1230.0,6625,1.43525,118.0
2740594,2800,1010.0,3685,1.4491,118.0
2742269,2801,1205.0,6718,1.47627,118.0
2743814,2802,1335.0,6205,1.46717,118.0
2745729,2803,1420.0,7691,1.43705,118.0
2746696,2804,610.0,3903,1.44306,118.0
2747910,2805,890.0,4887,1.43546,118.0
2749547,2806,1405.0,6571,1.4662,118.0
2751503,2807,1235.0,7843,1.47719,118.0
2752548,2808,505.0,4207,1.46705,118.1
2754438,2809,1230.0,7571,1.45469,118.1
2756113,2810,1160.0,6723,1.47801,118.1
2756990,2811,570.0,3521,1.46429,118.1
2759452,2812,1430.0,9867,1.50241,118.1
2761079,2813,1205.0,6537,1.5107,118.1
2762504,2814,890.0,5725,1.48784,118.1
2763847,2815,995.0,5391,1.49416,118.1
2765508,2816,1230.0,6667,1.46887,118.1
2767672,2817,1465.0,8679,1.43593,118.1
2768489,2818,550.0,3287,1.45538,118.1
2769905,2819,920.0,5683,1.48443,118.1
2770793,2820,710.0,3569,1.47494,118.1
2772123,2821,955.0,5339,1.47802,118.1
2773844,2822,1110.0,6903,1.4653,118.1
2775155,2823,990.0,5274,1.47127,118.2
2776032,2824,575.0,3515,1.46843,118.2
2777545,2825,1120.0,6089,1.44793,118.2
2778688,2826,855.0,4609,1.45994,118.2
2779484,2827,545.0,3201,1.44747,118.2
2781020,2828,1240.0,6155,1.49328,118.2
2782877,2829,1230.0,7459,1.48989,118.2
2783902,2830,545.0,4121,1.49011,118.2
2784700,2831,600.0,3205,1.49225,118.2
2786322,2832,1310.0,6519,1.50662,118.2
2787884,2833,1200.0,6275,1.5112,118.2
2789682,2834,1435.0,7211,1.51535,118.2
2791250,2835,1075.0,6287,1.49245,118.2
2792813,2836,1330.0,6277,1.49578,118.2
2794484,2837,1150.0,6723,1.47209,118.2
2796591,2838,1690.0,8449,1.50056,118.2
2797474,2839,610.0,3549,1.49769,118.2
2799260,2840,1430.0,7175,1.49799,118.3
2800960,2841,1205.0,6817,1.47549,118.2
2802610,2842,1120.0,6607,1.47765,118.2
2803684,2843,745.0,4317,1.48676,118.3
2804474,2844,575.0,3173,1.48246,118.3
2805187,2845,665.0,2867,1.50268,118.3
2806604,2846,1150.0,5703,1.49143,118.3
2808078,2847,1225.0,5924,1.50786,118.3
2809444,2848,1150.0,5479,1.49598,118.3
2811108,2849,1315.0,6673,1.47828,118.3
2812902,2850,1145.0,7213,1.48193,118.3
2814427,2851,1170.0,6119,1.50048,118.3
2815861,2852,1085.0,5777,1.49875,118.3
2816656,2853,610.0,3201,1.49116,118.3
2817937,2854,1030.0,5155,1.50385,118.3
2818816,2855,545.0,3543,1.50307,118.3
2820500,2856,1230.0,6751,1.51777,118.3
2821411,2857,600.0,3661,1.52809,118.3
2822970,2858,1160.0,6267,1.51083,118.3
2824220,2859,1005.0,5016,1.50294,118.3
2825605,2860,1155.0,5557,1.50587,118.3
2826785,2861,1130.0,4752,1.50578,118.3
2828288,2862,1175.0,6040,1.49911,118.4
2829674,2863,1095.0,5569,1.50667,118.4
2831205,2864,1070.0,6147,1.51759,118.4
2832793,2865,1195.0,6366,1.50118,118.4
2833785,2866,600.0,3993,1.48732,118.4
2835285,2867,1185.0,6021,1.48233,118.4
2836746,2868,1075.0,5883,1.48419,118.4
2838132,2869,945.0,5573,1.49151,118.4
2839970,2870,1385.0,7373,1.54069,118.4
2841403,2871,1375.0,5759,1.55285,118.4
2843097,2872,1265.0,6809,1.51411,118.4
2844986,2873,1235.0,7589,1.50738,118.4
2846451,2874,1450.0,5899,1.52916,118.4
2847708,2875,830.0,5057,1.51511,118.4
2849616,2876,1630.0,7667,1.4936,118.4
2851148,2877,1265.0,6141,1.50727,118.5
2852525,2878,1125.0,5543,1.5139,118.5
2854480,2879,1270.0,7841,1.50882,118.5
2855834,2880,1075.0,5433,1.50111,118.5
2857257,2881,1175.0,5727,1.4973,118.5
2858402,2882,810.0,4613,1.4965,118.5
2860390,2883,1230.0,7983,1.4825,118.5
2862238,2884,1210.0,7405,1.46907,118.5
2863947,2885,1140.0,6855,1.46427,118.5
2865900,2886,1200.0,7835,1.45397,118.5
2867632,2887,1430.0,6939,1.45885,118.5
2869220,2888,1215.0,6376,1.48103,118.5
2870576,2889,1340.0,5435,1.49407,118.5
2872249,2890,1325.0,6711,1.47488,118.5
2874178,2891,1380.0,7730,1.4464,118.5
2875455,2892,890.0,5123,1.46693,118.5
2876370,2893,610.0,3687,1.46666,118.5
2877693,2894,1045.0,5315,1.47319,118.5
2879559,2895,1360.0,7487,1.4657,118.6
2881168,2896,1235.0,6447,1.47356,118.6
2882171,2897,600.0,4023,1.4736,118.6
2883712,2898,1295.0,6193,1.49017,118.6
2885783,2899,1515.0,8297,1.46088,118.6
2886943,2900,665.0,4651,1.44513,118.6
2887921,2901,805.0,3937,1.43661,118.6
2888613,2902,545.0,2776,1.44344,118.6
2889736,2903,800.0,4505,1.46207,118.6
2890826,2904,830.0,4389,1.49371,118.6
2892478,2905,1230.0,6623,1.5354,118.6
2893522,2906,695.0,4215,1.5473,118.6
2895304,2907,1130.0,7145,1.51437,118.6
2896741,2908,1080.0,5777,1.47343,118.6
2897729,2909,580.0,3973,1.45011,118.6
2898594,2910,540.0,3485,1.4457,118.6
2899360,2911,430.0,3079,1.44181,118.6
2899914,2912,440.0,2249,1.45999,118.6
2900792,2913,585.0,3534,1.44148,118.6
2902045,2914,1070.0,5041,1.44916,118.6
2903468,2915,1175.0,5717,1.47875,118.6
2904351,2916,575.0,3545,1.49878,118.6
2905750,2917,1050.0,5625,1.50545,118.6
2907631,2918,1180.0,7549,1.51121,118.6
2909310,2919,1200.0,6737,1.50789,118.6
2910738,2920,1285.0,5735,1.47496,118.6
2912298,2921,1215.0,6273,1.47403,118.6
2913102,2922,575.0,3230,1.48386,118.6
2914857,2923,1120.0,7039,1.49473,118.6
2916672,2924,1145.0,7285,1.47375,118.6
2918126,2925,1220.0,5827,1.46355,118.6
2918949,2926,480.0,3305,1.44107,118.6
2920630,2927,1230.0,6747,1.45784,118.6
2921380,2928,600.0,3017,1.4722,118.6
2922168,2929,520.0,3179,1.48748,118.6
2924185,2930,1205.0,8105,1.49242,118.6
2925869,2931,1080.0,6761,1.47222,118.6
2927814,2932,1230.0,7813,1.44368,118.6
2929634,2933,1300.0,7315,1.47498,118.6
2931291,2934,1230.0,6661,1.45306,118.6
2932869,2935,1375.0,6333,1.46943,118.6
2934458,2936,1515.0,6375,1.45982,118.6
2936219,2937,1430.0,7073,1.48786,118.6
2938412,2938,1620.0,8797,1.49601,118.6
2940202,2939,1200.0,7195,1.46144,118.6
2941783,2940,1200.0,6359,1.44268,118.6
2942717,2941,770.0,3753,1.44745,118.6
2944232,2942,1200.0,6077,1.46037,118.6
2945513,2943,900.0,5151,1.45705,118.6
2947303,2944,1175.0,7180,1.47645,118.6
2948614,2945,1450.0,5273,1.50502,118.6
2950164,2946,1230.0,6231,1.49968,118.7
2951959,2947,1430.0,7191,1.46822,118.7
2953440,2948,1140.0,5957,1.48802,118.7
2954977,2949,1230.0,6169,1.5045,118.7
2955759,2950,540.0,3152,1.51192,118.7
2957010,2951,995.0,5027,1.49197,118.7
2958600,2952,1175.0,6371,1.48646,118.7
2960042,2953,955.0,5788,1.47046,118.7
2961374,2954,1215.0,5357,1.48667,118.7
2963115,2955,1145.0,6989,1.47885,118.7
2964919,2956,1205.0,7236,1.46648,118.7
2966811,2957,1230.0,7583,1.48952,118.7
2968423,2958,1170.0,6461,1.504,118.7
2969158,2959,575.0,2974,1.48461,118.7
2970795,2960,1165.0,6581,1.46871,118.7
2972474,2961,1235.0,6755,1.47519,118.7
2973479,2962,575.0,4037,1.52487,118.7
2975172,2963,1175.0,6809,1.52303,118.7
2976379,2964,600.0,4843,1.52572,118.7
2977319,2965,600.0,3779,1.50594,118.7
2978951,2966,1105.0,6541,1.52211,118.7
2979847,2967,605.0,3609,1.50163,118.7
2981648,2968,1430.0,7237,1.46843,118.7
2983433,2969,1210.0,7161,1.46352,118.7
2985188,2970,1265.0,7041,1.4655,118.7
2986065,2971,545.0,3525,1.46488,118.7
2987659,2972,1230.0,6413,1.46171,118.7
2988708,2973,785.0,4225,1.45804,118.7
2989597,2974,610.0,3565,1.47535,118.7
2991691,2975,1200.0,8401,1.48315,118.7
2992611,2976,600.0,3689,1.50137,118.7
2993652,2977,550.0,4184,1.52672,118.7
2995213,2978,1145.0,6281,1.52936,118.7
2996890,2979,1230.0,6741,1.52651,118.7
2997703,2980,615.0,3277,1.51452,118.7
2998748,2981,555.0,4201,1.52604,118.7
2999735,2982,495.0,3965,1.51042,118.7
3001876,2983,1620.0,8585,1.48644,118.7
3003570,2984,1430.0,6797,1.49177,118.7
3004738,2985,1000.0,4699,1.50704,118.7
3005917,2986,915.0,4735,1.50797,118.7
3007524,2987,1230.0,6451,1.50948,118.7
3009832,2988,1725.0,9265,1.51408,118.7
3011530,2989,1125.0,6813,1.51132,118.7
3012332,2990,630.0,3249,1.50561,118.7
3014049,2991,1200.0,6905,1.46711,118.7
3014957,2992,990.0,3651,1.44975,118.7
3015953,2993,580.0,4005,1.44065,118.7
3017410,2994,1200.0,5851,1.46563,118.7
3018948,2995,1275.0,6187,1.49008,118.8
3019964,2996,575.0,4097,1.50444,118.8
3021619,2997,1140.0,6645,1.49772,118.8
3022667,2998,485.0,4205,1.49244,118.8
3024009,2999,1065.0,5399,1.48802,118.8
3025595,3000,1430.0,6371,1.46874,118.8
3026942,3001,1040.0,5419,1.46238,118.8
3029541,3002,1595.0,10413,1.46076,118.8
3031180,3003,1170.0,6571,1.45751,118.8
3032757,3004,1205.0,6339,1.46713,118.8
3034892,3005,1385.0,8581,1.45897,118.8
3036502,3006,1310.0,6461,1.43842,118.8
3037554,3007,780.0,4241,1.46992,118.8
3038905,3008,950.0,5425,1.4858,118.8
3040087,3009,1010.0,4753,1.50432,118.8
3040945,3010,610.0,3449,1.51183,118.8
3042120,3011,935.0,4725,1.48182,118.8
3043769,3012,1430.0,6623,1.47984,118.8
3045280,3013,1485.0,6057,1.48812,118.8
3046949,3014,1230.0,6687,1.47092,118.9
3048417,3015,1035.0,5885,1.48031,118.9
3049188,3016,615.0,3117,1.47909,118.9
3050806,3017,1145.0,6495,1.4822,118.9
3051946,3018,855.0,4595,1.44884,118.9
3053424,3019,1030.0,5937,1.44053,118.9
3055241,3020,1205.0,7305,1.4628,118.9
3056947,3021,1430.0,6863,1.49124,118.9
3058468,3022,1040.0,6111,1.49242,118.9
3060285,3023,1445.0,7303,1.48801,118.9
3061242,3024,610.0,3845,1.45343,118.9
3062112,3025,630.0,3517,1.44844,118.9
3063507,3026,1005.0,5608,1.46238,118.9
3065105,3027,1405.0,6417,1.47699,118.9
3065877,3028,575.0,3116,1.46663,118.9
3067468,3029,1230.0,6391,1.43854,118.9
3069052,3030,1430.0,6351,1.44794,118.9
3071323,3031,1610.0,9099,1.42704,118.9
3073522,3032,1620.0,8815,1.44161,119.0
3074341,3033,575.0,3301,1.46649,119.0
3076138,3034,1230.0,7199,1.47284,119.0
3077827,3035,1180.0,6771,1.44941,119.0
3079200,3036,1205.0,5509,1.45565,119.0
3081600,3037,1655.0,9621,1.41672,119.0
3082402,3038,615.0,3225,1.41705,119.0
3084117,3039,1200.0,6877,1.41637,119.0
3085468,3040,945.0,5437,1.42499,119.0
3086974,3041,1235.0,6061,1.42383,119.0
3088667,3042,1430.0,6811,1.46906,119.0
3089588,3043,575.0,3703,1.45999,119.0
3091251,3044,1060.0,6683,1.42717,119.0
3093022,3045,1145.0,7101,1.4149,119.0
3094103,3046,605.0,4347,1.41631,119.0
3095088,3047,605.0,3957,1.41817,119.0
3097492,3048,1505.0,9655,1.41186,119.0
3099228,3049,1375.0,6966,1.41041,119.0
3099951,3050,490.0,2929,1.41927,119.1
3101835,3051,1230.0,7547,1.44662,119.0
3104079,3052,1775.0,8999,1.46258,119.0
3105139,3053,885.0,4275,1.46601,119.1
3106858,3054,1540.0,6889,1.45946,119.1
3107723,3055,545.0,3465,1.47248,119.1
3109360,3056,1430.0,6583,1.44427,119.1
3110958,3057,1205.0,6407,1.44073,119.1
3112400,3058,1035.0,5801,1.41944,119.1
3113227,3059,580.0,3327,1.4423,119.1
3114273,3060,600.0,4225,1.44958,119.1
3115627,3061,1075.0,5437,1.46021,119.1
3116288,3062,355.0,2665,1.48322,119.1
3117133,3063,560.0,3389,1.48029,119.1
3118403,3064,805.0,5109,1.46208,119.1
3119956,3065,1175.0,6229,1.43311,119.1
3121731,3066,1630.0,7135,1.41715,119.1
3122528,3067,570.0,3216,1.43713,119.1
3123196,3068,390.0,2699,1.44908,119.1
3125258,3069,1630.0,8261,1.45403,119.1
3126741,3070,1040.0,5973,1.42905,119.1
3128382,3071,1235.0,6593,1.41567,119.1
3129292,3072,575.0,3663,1.41059,119.1
3130708,3073,1125.0,5683,1.42038,119.1
3132390,3074,1230.0,6755,1.45447,119.1
3133318,3075,775.0,3726,1.44868,119.1
3134861,3076,1120.0,6187,1.43641,119.1
3135822,3077,575.0,3863,1.43407,119.1
3137515,3078,1435.0,6805,1.43723,119.1
3138447,3079,570.0,3756,1.4354,119.1
3139688,3080,980.0,4989,1.42419,119.1
3141056,3081,990.0,5487,1.43497,119.1
3143063,3082,1610.0,8063,1.44317,119.1
3144498,3083,990.0,5761,1.44275,119.1
3145748,3084,890.0,5041,1.45043,119.1
3146674,3085,540.0,3722,1.45601,119.1
3148108,3086,1035.0,5773,1.47125,119.1
3149344,3087,1205.0,4967,1.45235,119.1
3150330,3088,515.0,3983,1.42088,119.1
3152165,3089,1155.0,7381,1.40269,119.1
3154370,3090,1765.0,8833,1.44899,119.2
3156174,3091,1140.0,7241,1.45497,119.2
3157002,3092,420.0,3341,1.44101,119.2
3158445,3093,1115.0,5793,1.44122,119.2
3159782,3094,1045.0,5367,1.44528,119.2
3161246,3095,1110.0,5879,1.46784,119.2
3163045,3096,1400.0,7207,1.44493,119.2
3163864,3097,815.0,3301,1.4262,119.2
3165254,3098,955.0,5593,1.46124,119.2
3166504,3099,1125.0,5041,1.45925,119.2
3168262,3100,1110.0,7045,1.4431,119.2
3169294,3101,495.0,4147,1.40624,119.2
3171503,3102,1670.0,8864,1.40613,119.2
3173101,3103,1320.0,6411,1.45356,119.2
3174815,3104,1430.0,6887,1.45627,119.2
3176349,3105,1205.0,6155,1.43676,119.2
3178046,3106,1110.0,6809,1.42283,119.2
3179679,3107,1210.0,6553,1.44085,119.2
3180831,3108,960.0,4626,1.43341,119.2
3182396,3109,1405.0,6278,1.41696,119.2
3184652,3110,1865.0,9041,1.3966,119.2
3187055,3111,1705.0,9651,1.42705,119.2
3188746,3112,1115.0,6777,1.43807,119.2
